"","GRCODE","GRNAME","AccidentYear","DevelopmentYear","DevelopmentLag","IncurLoss_F2","CumPaidLoss_F2","BulkLoss_F2","EarnedPremDIR_F2","EarnedPremCeded_F2","EarnedPremNet_F2","Single","PostedReserve97_F2"
"2885",40568,"Seguros Triples Inc",1996,2000,5,3252,2535,0,5305,275,5030,1,14400
"2886",40568,"Seguros Triples Inc",1996,2001,6,3479,2940,0,5305,275,5030,1,14400
"2887",40568,"Seguros Triples Inc",1996,2002,7,3687,3140,0,5305,275,5030,1,14400
"2888",40568,"Seguros Triples Inc",1996,2003,8,3961,3520,0,5305,275,5030,1,14400
"2889",40568,"Seguros Triples Inc",1996,2004,9,3970,3491,0,5305,275,5030,1,14400
"2890",40568,"Seguros Triples Inc",1996,2005,10,3924,3604,0,5305,275,5030,1,14400
"2891",40568,"Seguros Triples Inc",1997,1997,1,5550,157,1400,4207,287,3920,1,14400
"2892",40568,"Seguros Triples Inc",1997,1998,2,4529,652,550,4207,287,3920,1,14400
"2893",40568,"Seguros Triples Inc",1997,1999,3,3675,1594,546,4207,287,3920,1,14400
"2894",40568,"Seguros Triples Inc",1997,2000,4,3113,2248,0,4207,287,3920,1,14400
"2895",40568,"Seguros Triples Inc",1997,2001,5,3137,2437,0,4207,287,3920,1,14400
"2896",40568,"Seguros Triples Inc",1997,2002,6,3030,2583,0,4207,287,3920,1,14400
"2897",40568,"Seguros Triples Inc",1997,2003,7,3180,2672,0,4207,287,3920,1,14400
"2898",40568,"Seguros Triples Inc",1997,2004,8,3274,2710,92,4207,287,3920,1,14400
"2899",40568,"Seguros Triples Inc",1997,2005,9,3262,2989,0,4207,287,3920,1,14400
"2900",40568,"Seguros Triples Inc",1997,2006,10,3267,3108,0,4207,287,3920,1,14400
"2901",40975,"Dentists Ins Co",1988,1988,1,15278,588,0,28640,1508,27132,1,46762
"2902",40975,"Dentists Ins Co",1988,1989,2,16075,2867,0,28640,1508,27132,1,46762
"2903",40975,"Dentists Ins Co",1988,1990,3,12876,4818,0,28640,1508,27132,1,46762
"2904",40975,"Dentists Ins Co",1988,1991,4,11399,6416,0,28640,1508,27132,1,46762
"2905",40975,"Dentists Ins Co",1988,1992,5,9123,7468,0,28640,1508,27132,1,46762
"2906",40975,"Dentists Ins Co",1988,1993,6,8835,8062,0,28640,1508,27132,1,46762
"2907",40975,"Dentists Ins Co",1988,1994,7,8779,8151,0,28640,1508,27132,1,46762
"2908",40975,"Dentists Ins Co",1988,1995,8,8656,8161,0,28640,1508,27132,1,46762
"2909",40975,"Dentists Ins Co",1988,1996,9,8840,8166,0,28640,1508,27132,1,46762
"2910",40975,"Dentists Ins Co",1988,1997,10,8657,8096,0,28640,1508,27132,1,46762
"2911",40975,"Dentists Ins Co",1989,1989,1,17760,486,0,24347,1207,23140,1,46762
"2912",40975,"Dentists Ins Co",1989,1990,2,13627,2465,0,24347,1207,23140,1,46762
"2913",40975,"Dentists Ins Co",1989,1991,3,11633,5169,0,24347,1207,23140,1,46762
"2914",40975,"Dentists Ins Co",1989,1992,4,10997,6482,0,24347,1207,23140,1,46762
"2915",40975,"Dentists Ins Co",1989,1993,5,9993,7298,0,24347,1207,23140,1,46762
"2916",40975,"Dentists Ins Co",1989,1994,6,8597,7621,0,24347,1207,23140,1,46762
"2917",40975,"Dentists Ins Co",1989,1995,7,8284,7638,0,24347,1207,23140,1,46762
"2918",40975,"Dentists Ins Co",1989,1996,8,8486,7681,0,24347,1207,23140,1,46762
"2919",40975,"Dentists Ins Co",1989,1997,9,8238,7544,0,24347,1207,23140,1,46762
"2920",40975,"Dentists Ins Co",1989,1998,10,7960,7589,0,24347,1207,23140,1,46762
"2921",40975,"Dentists Ins Co",1990,1990,1,15521,581,0,22755,1096,21659,1,46762
"2922",40975,"Dentists Ins Co",1990,1991,2,13637,3493,0,22755,1096,21659,1,46762
"2923",40975,"Dentists Ins Co",1990,1992,3,12555,6512,0,22755,1096,21659,1,46762
"2924",40975,"Dentists Ins Co",1990,1993,4,11381,7758,0,22755,1096,21659,1,46762
"2925",40975,"Dentists Ins Co",1990,1994,5,9405,8102,0,22755,1096,21659,1,46762
"2926",40975,"Dentists Ins Co",1990,1995,6,9076,8325,0,22755,1096,21659,1,46762
"2927",40975,"Dentists Ins Co",1990,1996,7,9026,8321,0,22755,1096,21659,1,46762
"2928",40975,"Dentists Ins Co",1990,1997,8,9220,8447,0,22755,1096,21659,1,46762
"2929",40975,"Dentists Ins Co",1990,1998,9,8855,8460,0,22755,1096,21659,1,46762
"2930",40975,"Dentists Ins Co",1990,1999,10,8888,8558,0,22755,1096,21659,1,46762
"2931",40975,"Dentists Ins Co",1991,1991,1,16200,611,0,20752,997,19755,1,46762
"2932",40975,"Dentists Ins Co",1991,1992,2,14656,4508,0,20752,997,19755,1,46762
"2933",40975,"Dentists Ins Co",1991,1993,3,13561,6823,0,20752,997,19755,1,46762
"2934",40975,"Dentists Ins Co",1991,1994,4,11168,7493,0,20752,997,19755,1,46762
"2935",40975,"Dentists Ins Co",1991,1995,5,9204,7970,0,20752,997,19755,1,46762
"2936",40975,"Dentists Ins Co",1991,1996,6,9155,8018,0,20752,997,19755,1,46762
"2937",40975,"Dentists Ins Co",1991,1997,7,8779,8006,0,20752,997,19755,1,46762
"2938",40975,"Dentists Ins Co",1991,1998,8,8412,8020,0,20752,997,19755,1,46762
"2939",40975,"Dentists Ins Co",1991,1999,9,8786,8028,0,20752,997,19755,1,46762
"2940",40975,"Dentists Ins Co",1991,2000,10,8728,8030,0,20752,997,19755,1,46762
"2941",40975,"Dentists Ins Co",1992,1992,1,15732,1112,0,19681,-1583,21264,1,46762
"2942",40975,"Dentists Ins Co",1992,1993,2,14595,4168,0,19681,-1583,21264,1,46762
"2943",40975,"Dentists Ins Co",1992,1994,3,12811,6708,0,19681,-1583,21264,1,46762
"2944",40975,"Dentists Ins Co",1992,1995,4,11590,7083,0,19681,-1583,21264,1,46762
"2945",40975,"Dentists Ins Co",1992,1996,5,9364,7114,0,19681,-1583,21264,1,46762
"2946",40975,"Dentists Ins Co",1992,1997,6,8670,7241,0,19681,-1583,21264,1,46762
"2947",40975,"Dentists Ins Co",1992,1998,7,8071,7254,0,19681,-1583,21264,1,46762
"2948",40975,"Dentists Ins Co",1992,1999,8,8354,7255,0,19681,-1583,21264,1,46762
"2949",40975,"Dentists Ins Co",1992,2000,9,8095,7257,0,19681,-1583,21264,1,46762
"2950",40975,"Dentists Ins Co",1992,2001,10,7259,7259,0,19681,-1583,21264,1,46762
"2951",40975,"Dentists Ins Co",1993,1993,1,15503,993,0,19939,1362,18577,1,46762
"2952",40975,"Dentists Ins Co",1993,1994,2,14009,4615,0,19939,1362,18577,1,46762
"2953",40975,"Dentists Ins Co",1993,1995,3,12342,6155,0,19939,1362,18577,1,46762
"2954",40975,"Dentists Ins Co",1993,1996,4,10584,6451,0,19939,1362,18577,1,46762
"2955",40975,"Dentists Ins Co",1993,1997,5,9274,6709,0,19939,1362,18577,1,46762
"2956",40975,"Dentists Ins Co",1993,1998,6,8061,6761,0,19939,1362,18577,1,46762
"2957",40975,"Dentists Ins Co",1993,1999,7,8248,6796,0,19939,1362,18577,1,46762
"2958",40975,"Dentists Ins Co",1993,2000,8,7952,6898,0,19939,1362,18577,1,46762
"2959",40975,"Dentists Ins Co",1993,2001,9,6898,6898,0,19939,1362,18577,1,46762
"2960",40975,"Dentists Ins Co",1993,2002,10,6901,6901,0,19939,1362,18577,1,46762
"2961",40975,"Dentists Ins Co",1994,1994,1,14581,1201,0,20648,999,19649,1,46762
"2962",40975,"Dentists Ins Co",1994,1995,2,14399,5145,0,20648,999,19649,1,46762
"2963",40975,"Dentists Ins Co",1994,1996,3,13032,8102,0,20648,999,19649,1,46762
"2964",40975,"Dentists Ins Co",1994,1997,4,11289,8097,0,20648,999,19649,1,46762
"2965",40975,"Dentists Ins Co",1994,1998,5,9773,8361,0,20648,999,19649,1,46762
"2966",40975,"Dentists Ins Co",1994,1999,6,10081,8381,0,20648,999,19649,1,46762
"2967",40975,"Dentists Ins Co",1994,2000,7,9750,8382,0,20648,999,19649,1,46762
"2968",40975,"Dentists Ins Co",1994,2001,8,8382,8382,0,20648,999,19649,1,46762
"2969",40975,"Dentists Ins Co",1994,2002,9,8382,8382,0,20648,999,19649,1,46762
"2970",40975,"Dentists Ins Co",1994,2003,10,8383,8383,0,20648,999,19649,1,46762
"2971",40975,"Dentists Ins Co",1995,1995,1,15129,1118,0,19742,1173,18569,1,46762
"2972",40975,"Dentists Ins Co",1995,1996,2,13779,5007,0,19742,1173,18569,1,46762
"2973",40975,"Dentists Ins Co",1995,1997,3,12889,7808,0,19742,1173,18569,1,46762
"2974",40975,"Dentists Ins Co",1995,1998,4,10786,8257,0,19742,1173,18569,1,46762
"2975",40975,"Dentists Ins Co",1995,1999,5,11167,9002,0,19742,1173,18569,1,46762
"2976",40975,"Dentists Ins Co",1995,2000,6,10789,9101,0,19742,1173,18569,1,46762
"2977",40975,"Dentists Ins Co",1995,2001,7,9105,9105,0,19742,1173,18569,1,46762
"2978",40975,"Dentists Ins Co",1995,2002,8,9098,9098,0,19742,1173,18569,1,46762
"2979",40975,"Dentists Ins Co",1995,2003,9,9098,9098,0,19742,1173,18569,1,46762
"2980",40975,"Dentists Ins Co",1995,2004,10,9098,9098,0,19742,1173,18569,1,46762
"2981",40975,"Dentists Ins Co",1996,1996,1,16136,1038,0,19092,1001,18091,1,46762
"2982",40975,"Dentists Ins Co",1996,1997,2,14987,5013,0,19092,1001,18091,1,46762
"2983",40975,"Dentists Ins Co",1996,1998,3,13704,7548,0,19092,1001,18091,1,46762
"2984",40975,"Dentists Ins Co",1996,1999,4,12189,8139,0,19092,1001,18091,1,46762
"2985",40975,"Dentists Ins Co",1996,2000,5,11492,8923,0,19092,1001,18091,1,46762
"2986",40975,"Dentists Ins Co",1996,2001,6,9324,8989,0,19092,1001,18091,1,46762
"2987",40975,"Dentists Ins Co",1996,2002,7,9192,8956,0,19092,1001,18091,1,46762
"2988",40975,"Dentists Ins Co",1996,2003,8,9204,8965,184,19092,1001,18091,1,46762
"2989",40975,"Dentists Ins Co",1996,2004,9,8970,8970,0,19092,1001,18091,1,46762
"2990",40975,"Dentists Ins Co",1996,2005,10,8969,8969,0,19092,1001,18091,1,46762
"2991",40975,"Dentists Ins Co",1997,1997,1,17043,1483,0,19228,765,18463,1,46762
"2992",40975,"Dentists Ins Co",1997,1998,2,15305,5779,0,19228,765,18463,1,46762
"2993",40975,"Dentists Ins Co",1997,1999,3,14181,8562,0,19228,765,18463,1,46762
"2994",40975,"Dentists Ins Co",1997,2000,4,13040,8860,0,19228,765,18463,1,46762
"2995",40975,"Dentists Ins Co",1997,2001,5,10416,9314,0,19228,765,18463,1,46762
"2996",40975,"Dentists Ins Co",1997,2002,6,9456,9363,0,19228,765,18463,1,46762
"2997",40975,"Dentists Ins Co",1997,2003,7,9371,9371,0,19228,765,18463,1,46762
"2998",40975,"Dentists Ins Co",1997,2004,8,9371,9371,0,19228,765,18463,1,46762
"2999",40975,"Dentists Ins Co",1997,2005,9,9371,9371,0,19228,765,18463,1,46762
"3000",40975,"Dentists Ins Co",1997,2006,10,9243,9170,72,19228,765,18463,1,46762
"3001",41467,"Physicians Recip Insurers",1988,1988,1,92023,258,93060,71387,-1872,73259,1,702246
"3002",41467,"Physicians Recip Insurers",1988,1989,2,75813,2546,22631,71387,-1872,73259,1,702246
"3003",41467,"Physicians Recip Insurers",1988,1990,3,65611,6709,4978,71387,-1872,73259,1,702246
"3004",41467,"Physicians Recip Insurers",1988,1991,4,71076,14322,2479,71387,-1872,73259,1,702246
"3005",41467,"Physicians Recip Insurers",1988,1992,5,75285,26353,0,71387,-1872,73259,1,702246
"3006",41467,"Physicians Recip Insurers",1988,1993,6,76818,37519,0,71387,-1872,73259,1,702246
"3007",41467,"Physicians Recip Insurers",1988,1994,7,75240,47651,0,71387,-1872,73259,1,702246
"3008",41467,"Physicians Recip Insurers",1988,1995,8,70297,52359,-3263,71387,-1872,73259,1,702246
"3009",41467,"Physicians Recip Insurers",1988,1996,9,72458,55997,-1390,71387,-1872,73259,1,702246
"3010",41467,"Physicians Recip Insurers",1988,1997,10,69670,58703,-3671,71387,-1872,73259,1,702246
"3011",41467,"Physicians Recip Insurers",1989,1989,1,72697,548,30175,78701,3182,75519,1,702246
"3012",41467,"Physicians Recip Insurers",1989,1990,2,70954,4645,13639,78701,3182,75519,1,702246
"3013",41467,"Physicians Recip Insurers",1989,1991,3,78505,11259,12428,78701,3182,75519,1,702246
"3014",41467,"Physicians Recip Insurers",1989,1992,4,82485,26348,5443,78701,3182,75519,1,702246
"3015",41467,"Physicians Recip Insurers",1989,1993,5,79646,36464,0,78701,3182,75519,1,702246
"3016",41467,"Physicians Recip Insurers",1989,1994,6,79184,43677,0,78701,3182,75519,1,702246
"3017",41467,"Physicians Recip Insurers",1989,1995,7,75555,51381,-1129,78701,3182,75519,1,702246
"3018",41467,"Physicians Recip Insurers",1989,1996,8,74415,55971,-1611,78701,3182,75519,1,702246
"3019",41467,"Physicians Recip Insurers",1989,1997,9,70827,60119,-3527,78701,3182,75519,1,702246
"3020",41467,"Physicians Recip Insurers",1989,1998,10,70992,61272,-2174,78701,3182,75519,1,702246
"3021",41467,"Physicians Recip Insurers",1990,1990,1,100815,1113,34518,86828,1167,85661,1,702246
"3022",41467,"Physicians Recip Insurers",1990,1991,2,110078,5540,26052,86828,1167,85661,1,702246
"3023",41467,"Physicians Recip Insurers",1990,1992,3,109500,15937,14887,86828,1167,85661,1,702246
"3024",41467,"Physicians Recip Insurers",1990,1993,4,103517,30230,0,86828,1167,85661,1,702246
"3025",41467,"Physicians Recip Insurers",1990,1994,5,107063,40287,0,86828,1167,85661,1,702246
"3026",41467,"Physicians Recip Insurers",1990,1995,6,104460,53564,-3990,86828,1167,85661,1,702246
"3027",41467,"Physicians Recip Insurers",1990,1996,7,102331,62345,-3098,86828,1167,85661,1,702246
"3028",41467,"Physicians Recip Insurers",1990,1997,8,95092,71358,-4737,86828,1167,85661,1,702246
"3029",41467,"Physicians Recip Insurers",1990,1998,9,92819,74387,-3270,86828,1167,85661,1,702246
"3030",41467,"Physicians Recip Insurers",1990,1999,10,91011,76947,-3084,86828,1167,85661,1,702246
"3031",41467,"Physicians Recip Insurers",1991,1991,1,132076,976,56074,91768,4971,86797,1,702246
"3032",41467,"Physicians Recip Insurers",1991,1992,2,132834,7609,32979,91768,4971,86797,1,702246
"3033",41467,"Physicians Recip Insurers",1991,1993,3,127488,19104,14487,91768,4971,86797,1,702246
"3034",41467,"Physicians Recip Insurers",1991,1994,4,122437,37548,0,91768,4971,86797,1,702246
"3035",41467,"Physicians Recip Insurers",1991,1995,5,120180,58428,-214,91768,4971,86797,1,702246
"3036",41467,"Physicians Recip Insurers",1991,1996,6,111991,67809,-6975,91768,4971,86797,1,702246
"3037",41467,"Physicians Recip Insurers",1991,1997,7,107540,78260,-6870,91768,4971,86797,1,702246
"3038",41467,"Physicians Recip Insurers",1991,1998,8,102652,83123,-5725,91768,4971,86797,1,702246
"3039",41467,"Physicians Recip Insurers",1991,1999,9,103128,88195,-4804,91768,4971,86797,1,702246
"3040",41467,"Physicians Recip Insurers",1991,2000,10,103923,89983,-2727,91768,4971,86797,1,702246
"3041",41467,"Physicians Recip Insurers",1992,1992,1,157313,914,70966,94050,2132,91918,1,702246
"3042",41467,"Physicians Recip Insurers",1992,1993,2,156050,10504,37023,94050,2132,91918,1,702246
"3043",41467,"Physicians Recip Insurers",1992,1994,3,131784,22641,3100,94050,2132,91918,1,702246
"3044",41467,"Physicians Recip Insurers",1992,1995,4,133916,35314,1245,94050,2132,91918,1,702246
"3045",41467,"Physicians Recip Insurers",1992,1996,5,126903,48978,-8843,94050,2132,91918,1,702246
"3046",41467,"Physicians Recip Insurers",1992,1997,6,112677,61901,-17144,94050,2132,91918,1,702246
"3047",41467,"Physicians Recip Insurers",1992,1998,7,108913,73525,-9890,94050,2132,91918,1,702246
"3048",41467,"Physicians Recip Insurers",1992,1999,8,108183,82150,-8121,94050,2132,91918,1,702246
"3049",41467,"Physicians Recip Insurers",1992,2000,9,105176,85302,-5682,94050,2132,91918,1,702246
"3050",41467,"Physicians Recip Insurers",1992,2001,10,100621,89784,-4518,94050,2132,91918,1,702246
"3051",41467,"Physicians Recip Insurers",1993,1993,1,156497,1242,69647,93696,486,93210,1,702246
"3052",41467,"Physicians Recip Insurers",1993,1994,2,142070,8605,27484,93696,486,93210,1,702246
"3053",41467,"Physicians Recip Insurers",1993,1995,3,137182,18760,11919,93696,486,93210,1,702246
"3054",41467,"Physicians Recip Insurers",1993,1996,4,124198,32304,-7076,93696,486,93210,1,702246
"3055",41467,"Physicians Recip Insurers",1993,1997,5,118130,50990,-21547,93696,486,93210,1,702246
"3056",41467,"Physicians Recip Insurers",1993,1998,6,115760,69471,-14827,93696,486,93210,1,702246
"3057",41467,"Physicians Recip Insurers",1993,1999,7,113967,75750,-13980,93696,486,93210,1,702246
"3058",41467,"Physicians Recip Insurers",1993,2000,8,112533,84168,-8364,93696,486,93210,1,702246
"3059",41467,"Physicians Recip Insurers",1993,2001,9,109211,89044,-7026,93696,486,93210,1,702246
"3060",41467,"Physicians Recip Insurers",1993,2002,10,103859,94038,-8268,93696,486,93210,1,702246
"3061",41467,"Physicians Recip Insurers",1994,1994,1,179333,2087,77248,102451,5185,97266,1,702246
"3062",41467,"Physicians Recip Insurers",1994,1995,2,173125,11566,21260,102451,5185,97266,1,702246
"3063",41467,"Physicians Recip Insurers",1994,1996,3,168276,28145,4352,102451,5185,97266,1,702246
"3064",41467,"Physicians Recip Insurers",1994,1997,4,146412,44708,-19683,102451,5185,97266,1,702246
"3065",41467,"Physicians Recip Insurers",1994,1998,5,126431,61536,-20830,102451,5185,97266,1,702246
"3066",41467,"Physicians Recip Insurers",1994,1999,6,125622,77778,-19726,102451,5185,97266,1,702246
"3067",41467,"Physicians Recip Insurers",1994,2000,7,121483,87094,-14767,102451,5185,97266,1,702246
"3068",41467,"Physicians Recip Insurers",1994,2001,8,118083,91609,-10623,102451,5185,97266,1,702246
"3069",41467,"Physicians Recip Insurers",1994,2002,9,110066,98291,-13158,102451,5185,97266,1,702246
"3070",41467,"Physicians Recip Insurers",1994,2003,10,109803,102083,-10713,102451,5185,97266,1,702246
"3071",41467,"Physicians Recip Insurers",1995,1995,1,179425,2596,74191,110451,3459,106992,1,702246
"3072",41467,"Physicians Recip Insurers",1995,1996,2,177915,15296,18710,110451,3459,106992,1,702246
"3073",41467,"Physicians Recip Insurers",1995,1997,3,162020,33315,-15664,110451,3459,106992,1,702246
"3074",41467,"Physicians Recip Insurers",1995,1998,4,152726,50784,-25031,110451,3459,106992,1,702246
"3075",41467,"Physicians Recip Insurers",1995,1999,5,146354,70978,-26477,110451,3459,106992,1,702246
"3076",41467,"Physicians Recip Insurers",1995,2000,6,141952,86742,-25379,110451,3459,106992,1,702246
"3077",41467,"Physicians Recip Insurers",1995,2001,7,127640,94441,-17492,110451,3459,106992,1,702246
"3078",41467,"Physicians Recip Insurers",1995,2002,8,118178,103330,-19384,110451,3459,106992,1,702246
"3079",41467,"Physicians Recip Insurers",1995,2003,9,117391,108103,-11673,110451,3459,106992,1,702246
"3080",41467,"Physicians Recip Insurers",1995,2004,10,116625,113189,-7780,110451,3459,106992,1,702246
"3081",41467,"Physicians Recip Insurers",1996,1996,1,163622,3196,66445,115300,8036,107264,1,702246
"3082",41467,"Physicians Recip Insurers",1996,1997,2,152542,12987,1884,115300,8036,107264,1,702246
"3083",41467,"Physicians Recip Insurers",1996,1998,3,136799,24692,-26381,115300,8036,107264,1,702246
"3084",41467,"Physicians Recip Insurers",1996,1999,4,132456,46068,-32101,115300,8036,107264,1,702246
"3085",41467,"Physicians Recip Insurers",1996,2000,5,124230,63115,-21889,115300,8036,107264,1,702246
"3086",41467,"Physicians Recip Insurers",1996,2001,6,111000,75547,-23064,115300,8036,107264,1,702246
"3087",41467,"Physicians Recip Insurers",1996,2002,7,106400,84909,-22371,115300,8036,107264,1,702246
"3088",41467,"Physicians Recip Insurers",1996,2003,8,104641,90259,-16743,115300,8036,107264,1,702246
"3089",41467,"Physicians Recip Insurers",1996,2004,9,99762,94560,-13605,115300,8036,107264,1,702246
"3090",41467,"Physicians Recip Insurers",1996,2005,10,98694,95935,-12150,115300,8036,107264,1,702246
"3091",41467,"Physicians Recip Insurers",1997,1997,1,130147,4039,42303,107475,-3357,110832,1,702246
"3092",41467,"Physicians Recip Insurers",1997,1998,2,130802,11910,-9588,107475,-3357,110832,1,702246
"3093",41467,"Physicians Recip Insurers",1997,1999,3,131994,27631,-23715,107475,-3357,110832,1,702246
"3094",41467,"Physicians Recip Insurers",1997,2000,4,119734,49559,-24839,107475,-3357,110832,1,702246
"3095",41467,"Physicians Recip Insurers",1997,2001,5,112183,65411,-27441,107475,-3357,110832,1,702246
"3096",41467,"Physicians Recip Insurers",1997,2002,6,102826,77425,-30259,107475,-3357,110832,1,702246
"3097",41467,"Physicians Recip Insurers",1997,2003,7,103302,84494,-20614,107475,-3357,110832,1,702246
"3098",41467,"Physicians Recip Insurers",1997,2004,8,96291,92102,-18521,107475,-3357,110832,1,702246
"3099",41467,"Physicians Recip Insurers",1997,2005,9,98316,95511,-12854,107475,-3357,110832,1,702246
"3100",41467,"Physicians Recip Insurers",1997,2006,10,104676,101971,-6883,107475,-3357,110832,1,702246
"3101",43656,"Louisiana Med Mut Ins Co",1988,1988,1,14401,388,1965,18492,3945,14547,1,87123
"3102",43656,"Louisiana Med Mut Ins Co",1988,1989,2,14191,2337,-1664,18492,3945,14547,1,87123
"3103",43656,"Louisiana Med Mut Ins Co",1988,1990,3,12843,4028,-1077,18492,3945,14547,1,87123
"3104",43656,"Louisiana Med Mut Ins Co",1988,1991,4,9472,2103,-1116,18492,3945,14547,1,87123
"3105",43656,"Louisiana Med Mut Ins Co",1988,1992,5,9965,3380,-310,18492,3945,14547,1,87123
"3106",43656,"Louisiana Med Mut Ins Co",1988,1993,6,8242,4341,-1772,18492,3945,14547,1,87123
"3107",43656,"Louisiana Med Mut Ins Co",1988,1994,7,8089,5372,-1884,18492,3945,14547,1,87123
"3108",43656,"Louisiana Med Mut Ins Co",1988,1995,8,7488,6152,-1690,18492,3945,14547,1,87123
"3109",43656,"Louisiana Med Mut Ins Co",1988,1996,9,8116,6638,-845,18492,3945,14547,1,87123
"3110",43656,"Louisiana Med Mut Ins Co",1988,1997,10,7729,6707,-472,18492,3945,14547,1,87123
"3111",43656,"Louisiana Med Mut Ins Co",1989,1989,1,13744,522,4536,20684,4182,16502,1,87123
"3112",43656,"Louisiana Med Mut Ins Co",1989,1990,2,12906,2634,-317,20684,4182,16502,1,87123
"3113",43656,"Louisiana Med Mut Ins Co",1989,1991,3,10525,1220,372,20684,4182,16502,1,87123
"3114",43656,"Louisiana Med Mut Ins Co",1989,1992,4,9371,2133,466,20684,4182,16502,1,87123
"3115",43656,"Louisiana Med Mut Ins Co",1989,1993,5,7871,3419,-784,20684,4182,16502,1,87123
"3116",43656,"Louisiana Med Mut Ins Co",1989,1994,6,7566,4069,-664,20684,4182,16502,1,87123
"3117",43656,"Louisiana Med Mut Ins Co",1989,1995,7,7110,4863,-470,20684,4182,16502,1,87123
"3118",43656,"Louisiana Med Mut Ins Co",1989,1996,8,7148,5385,-411,20684,4182,16502,1,87123
"3119",43656,"Louisiana Med Mut Ins Co",1989,1997,9,6561,5611,-688,20684,4182,16502,1,87123
"3120",43656,"Louisiana Med Mut Ins Co",1989,1998,10,6480,5849,-146,20684,4182,16502,1,87123
"3121",43656,"Louisiana Med Mut Ins Co",1990,1990,1,15949,426,4182,20165,2949,17216,1,87123
"3122",43656,"Louisiana Med Mut Ins Co",1990,1991,2,16354,100,247,20165,2949,17216,1,87123
"3123",43656,"Louisiana Med Mut Ins Co",1990,1992,3,15852,2323,899,20165,2949,17216,1,87123
"3124",43656,"Louisiana Med Mut Ins Co",1990,1993,4,13053,3758,-140,20165,2949,17216,1,87123
"3125",43656,"Louisiana Med Mut Ins Co",1990,1994,5,11737,4875,-715,20165,2949,17216,1,87123
